gene_id,HNRNPK,NELFE,PKM
ENSG00000009694,0,0,2.01125153744559e-05
ENSG00000009724,0,-0.00325122520333902,0
ENSG00000009765,0,-0.00375449081769555,0
ENSG00000009780,0,-0.000823791443978997,-0.00197517303233996
ENSG00000009790,0,0,0.000403955023537136
ENSG00000009830,0,-0.00223742541512533,-0.00226988700100045
ENSG00000009844,0,-0.000169597261558535,9.45737118012567e-05
ENSG00000009950,0,-0.00311175852501166,-0.000313320780796677
ENSG00000009954,0,-0.00239817068944829,0.000473966033741998
ENSG00000010017,0,-0.00189934360710552,0.000894668512733678
ENSG00000010030,0,-0.00214362908263444,-0.000341953417668612
ENSG00000010072,0,0,0.000272321349483287
ENSG00000010165,0,-0.00147395932661324,0.000704458151382113
ENSG00000010219,0,0,0
ENSG00000010244,0,-0.000136710294837644,0.000473500014785704
ENSG00000010256,0.0560915449733749,0,0.000101989652511507
ENSG00000010270,0,0,-0.00062718959924676
ENSG00000010278,0,0,-0.000411380366052168
ENSG00000010282,0,0,3.62107681143564e-05
ENSG00000010292,0.0196313671041499,-0.000768549841241829,0.000643276258401155
ENSG00000010295,0,0,0
ENSG00000010310,0,0,0.000149918759760524
ENSG00000010318,0,-0.00251274798768995,-0.00143854043431337
ENSG00000010319,0,-0.00258744040679354,0.000282158085202073
ENSG00000010322,0,-0.00153690793188266,-0.00225156826628794
ENSG00000010327,0,-0.00264950385288144,-0.000408708495328003
ENSG00000010361,0,0,-0.000982600159765021
ENSG00000010379,0,-0.00472933577530348,0
ENSG00000010404,0,0,0
ENSG00000010438,0,0,0
ENSG00000010539,0,-0.00710398560523279,0.00171824770513903
ENSG00000010610,0,-0.00847676113265807,0
ENSG00000010626,0,-0.00322723385072108,-0.000754498531948563
ENSG00000010671,0,0,-0.000121640578037163
ENSG00000010704,0,0,-0.00123665871350227
ENSG00000010803,0,-0.000934557178951066,-0.000161452238041248
ENSG00000010810,0,-0.0015986611037331,-0.000758675216552289
ENSG00000010818,0,0,0
ENSG00000010932,0,-0.00694668854011308,0
ENSG00000011007,0,-0.00143987402748884,0.000619741734721981
ENSG00000011009,0.0263295878074796,-0.00186608418210154,0.000796781973810424
ENSG00000011021,0,-0.00190135225371041,-0.00077756048404482
ENSG00000011028,0,-0.00245478324853382,-0.00163249868553315
ENSG00000011083,0,0,0.00113485397215954
ENSG00000011105,0,-0.00151136172999179,0.000154498327141702
ENSG00000011114,0,0,-2.61866165283641e-05
ENSG00000011132,0,-0.000551706518450958,-0.000769539573549911
ENSG00000011143,0,-0.00141273037300109,0.00058986637165165
ENSG00000011198,0,-0.00147877723441556,0.000782320656431249
ENSG00000011201,0,-0.00258628240423101,0.000703947762598032
ENSG00000011243,0,-0.000784640030354297,-9.93036599240458e-05
ENSG00000011258,0,-0.00226297491993441,0.000183248656346538
ENSG00000011260,0,-0.00182238862411232,0.000846298403964818
ENSG00000011275,0,-0.0010445613101777,0.000531706383816469
ENSG00000011295,0,-0.0004296923149851,3.42560260325035e-05
ENSG00000011304,0,-0.00103914694382685,0.000572404403923175
ENSG00000011332,0,0,-0.000153344330484811
ENSG00000011347,0,-0.00172512441676594,-0.00128581537252629
ENSG00000011376,0,-0.000590858442704206,0.00030405574277592
ENSG00000011405,0,-0.00418064322888325,-0.000558370553428354
ENSG00000011422,0,0,-0.00190657396811666
ENSG00000011426,0,-0.00116878362197838,-0.000788640885641022
ENSG00000011451,0,-0.00274784540809703,0.0010947038159666
ENSG00000011454,0,-0.00189844623511267,-0.000324784486661285
ENSG00000011465,0,0,-0.000993152494209323
ENSG00000011478,0,-0.000653590947877224,-0.000660770670499687
ENSG00000011485,0.0170531488584829,0,0.0011271621623681
ENSG00000011523,0,-0.00284237210212917,-0.00081394072316077
ENSG00000011566,0,-0.00159532955802226,-0.00169406333930892
ENSG00000011590,0,-0.00159644903725894,0.00338330286204993
ENSG00000011600,0,0,0.000549409432361502
ENSG00000011638,0,-0.00201358206346071,-0.00162116977073605
ENSG00000011677,0,0,0
ENSG00000012048,0,-0.000734190923468091,-0.000667959401773255
ENSG00000012061,0.0191179787118405,0,0.000555816575295994
ENSG00000012124,0,0,0.000976181063098516
ENSG00000012171,0,0,-0.00102415899548524
ENSG00000012174,0,0,-0.000479977040931739
ENSG00000012211,0,-0.0059218356472573,0.000397605115729075
ENSG00000012223,0,0,0.000150544091896382
ENSG00000012232,0,-0.00174182110638451,-0.000100389179429646
ENSG00000012504,0,0,0
ENSG00000012660,0,-0.00082861107342852,0.000360294567352169
ENSG00000012779,0,-0.00280895719700915,0.000505034355260542
ENSG00000012822,0,0,0.00129852670337103
ENSG00000012963,0,-0.00194837008851593,0.000699457850020977
ENSG00000012983,0,-0.00341172724253976,-0.000621737939385572
ENSG00000013016,0,-0.00193426625966394,-0.000685154348711554
ENSG00000013275,0.0179598544155934,-0.000805959236875888,0.000560205471140311
ENSG00000013288,0,-0.00546721549327969,-0.00140490536411156
ENSG00000013293,0,-0.00497787288299501,0
ENSG00000013297,0,-0.003272044405954,0
ENSG00000013306,0,-0.0011634216751873,0.00149643501344895
ENSG00000013364,0.0534730711622057,0,0
ENSG00000013374,0,-0.00195745406574373,0.000627137488074507
ENSG00000013375,0,-0.00270586549602872,0.000345249869364538
ENSG00000013392,0,-0.00192371898794835,-0.00101899926089748
ENSG00000013441,0,-0.00161410536587413,-0.000878594558897746
ENSG00000013503,0,-0.00138227517117677,0.000161976418386779
ENSG00000013523,0,-0.00441624915629322,0.000122359275508659
ENSG00000013561,0,0,8.02633887378025e-05
ENSG00000013563,0.0459234062470584,0,-0.000750031100412118
ENSG00000013573,0,-0.000549655654596373,-0.000650695910829
ENSG00000013583,0,-0.00238212948701114,-0.000340211662891278
ENSG00000013588,0,0,-0.0013471875583728
ENSG00000013619,0,0,0
ENSG00000013725,0,-0.0033776285284995,0
ENSG00000013810,0,-0.00121025201856411,0.000884017719369163
ENSG00000014123,0,-0.000878925025539999,-0.000170167274750486
ENSG00000014138,0,-0.00169189585591487,0.000694522856204029
ENSG00000014164,0,-0.00134468450706398,0.000258397300496128
ENSG00000014216,0.0351255779049888,-0.00345305566516496,0.00179105387158282
ENSG00000014257,0,-0.00159208644578053,-3.01961988697083e-05
ENSG00000014641,0.0139975427705977,-0.00136215487267434,0.000528104481603648
ENSG00000014824,0,-0.00116149636762658,0.000112384837952145
ENSG00000014914,0,-0.0040431517579598,-0.000405450134998822
ENSG00000014919,0,-0.000766209347503668,0.000681944093727073
ENSG00000015133,0,-0.000179675718255938,0.000127681919903365
ENSG00000015153,0,-0.00175878679751478,-0.000129524891148339
ENSG00000015171,0,0,0.000458191261056198
ENSG00000015285,0,-0.00140039771807635,-0.00102922813105014
ENSG00000015413,0,-0.00580433087860757,-0.000132176641947227
ENSG00000015475,0,-0.0032141622062027,-0.00073413816453621
ENSG00000015479,0.0157352418204957,-0.000655152212560212,0.000224082734952046
ENSG00000015520,0,0,0.0010158674226248
ENSG00000015532,0,0,-0.00125262857449847
ENSG00000015592,0,0,0.00170735313351473
ENSG00000015676,0,-0.000987164683911943,0.000157721771580222
ENSG00000016082,0,0,0.000766745403796271
ENSG00000016391,0,-0.00212762389273919,-0.000869072873942669
ENSG00000016402,0,0,0.000881435043689923
ENSG00000016490,0,0,0
ENSG00000016602,0,0,0
ENSG00000016864,0,-0.00119554707742211,-0.000199996283319497
ENSG00000017260,0.0300117146189974,0,0.000504182804984742
ENSG00000017427,0,0,0
ENSG00000017483,0,0,-0.00160938283577183
ENSG00000017797,0,-0.000947635914312852,0.00152491808118004
ENSG00000018189,0,-0.00158102084164223,-0.000863161231951814
ENSG00000018236,0,-0.00117582452723707,0
ENSG00000018280,0,0,0
ENSG00000018408,0,0,0
ENSG00000018510,0,-0.000765993495900284,0.00053906541622197
ENSG00000018610,0,0,0.000394904202731987
ENSG00000018625,0,0,0.0011271238892303
ENSG00000018699,0,-0.00212263454677541,0.000584835747194585
ENSG00000018869,0,0,-0.000108249590084208
ENSG00000019102,0,-0.00405610169482865,0
ENSG00000019144,0,0,-0.00112051400688977
ENSG00000019169,0,-0.00135029810446624,0.000565591801557753
ENSG00000019186,0,-0.00332508117536476,0.000536042481554237
ENSG00000019485,0,-0.00360487956306073,0
ENSG00000019505,0,0,0.000827007540007085
ENSG00000019549,0,0,-0.00065666966716625
ENSG00000019582,0,0,-0.000848739874740219
ENSG00000019991,0,-0.00644386039450613,0
ENSG00000019995,0,0,0
ENSG00000020129,0,-0.00138229933965361,0.000414188142242791
ENSG00000020181,0,-0.00488332621393723,-0.00279583405675236
ENSG00000020256,0,-0.00332123212320244,-0.000445841138727508
ENSG00000020426,0,0,7.28969164169388e-05
ENSG00000020577,0,-0.00221914526780448,0.000657368716944849
ENSG00000020633,0,0,-0.00105826284731668
ENSG00000020922,0,-0.000767283581384209,-0.000249251238135039
ENSG00000021300,0,-0.0120548429700215,0
ENSG00000021355,0,-0.00187375010364513,-0.000981555720076683
ENSG00000021461,0,0,-5.44420106523363e-05
ENSG00000021488,0,0,-0.000578014387465942
ENSG00000021574,0,-0.00235169233078449,0.000506309615425261
ENSG00000021645,0,0,0
ENSG00000021762,0,0,-0.000148468358937169
ENSG00000021776,0,-0.00091075973218545,0.000176000401482712
ENSG00000021826,0,-0.00234765344992363,-0.000145196095738152
ENSG00000021852,0,0,0
ENSG00000022267,0,0,0
ENSG00000022277,0.0226678808352574,-0.00207180224045696,0.000423395819894458
ENSG00000022355,0,0,0
ENSG00000022556,0,0,2.91385106331163e-05
ENSG00000022567,0,-0.00134829509543087,-0.000948139028802361
ENSG00000022840,0,-0.000714352932104234,0.000554200598229479
ENSG00000022976,0,0,-0.00150516581526689
ENSG00000023041,0,-0.000770170770047192,-0.000367661130203843
ENSG00000023171,0,0,0
ENSG00000023191,0,-0.0014752137316476,0.00234602588106
ENSG00000023228,0,-0.00100081371891882,0.000697721821919611
ENSG00000023287,0,0,0
ENSG00000023318,0,-0.000895862634882583,3.5081274688038e-05
ENSG00000023330,0.0240962114712021,-0.00141897958051152,0.000925433343105807
ENSG00000023445,0,0,9.82997125929008e-05
ENSG00000023516,0,-0.00230749319736435,-0.000506717366871435
ENSG00000023572,0,-0.000630920174582506,0.000504133204244297
ENSG00000023608,0,0,-0.000112253994580285
ENSG00000023697,0,-0.00131575919475146,-5.94505211434705e-05
ENSG00000023734,0,-0.000133553375765097,0.000399328203087524
ENSG00000023839,0,0,0
ENSG00000023892,0,-0.00142975124728678,-0.000646654013592318
ENSG00000023902,0,-0.00170856717244706,-0.000460208410600824
ENSG00000023909,0,-0.00067067411444959,-0.000585410379125263
ENSG00000024048,0,-0.00161462131810281,-0.000339293997437896
ENSG00000024422,0,-0.00471862457496262,-0.000254407993540044
ENSG00000024526,0,0,-0.00133412808972842
ENSG00000024862,0,0,0.000464834082312947
ENSG00000025039,0,-0.000445492990254655,0.000580927015255243
ENSG00000025156,0,-0.00566278981961935,0.000843986644621745
ENSG00000025293,0,-0.000620466514347785,0.00042712170298722
ENSG00000025423,0,0,-0.000592155314091397
ENSG00000025434,0,-0.00074159769906921,-0.000555054228591849
ENSG00000025708,0,-0.00284415955374672,0.000145776638330602
ENSG00000025770,0,-0.00144348248951015,0.0011417541748312
ENSG00000025772,0.0172161946269327,-0.00416603704868557,0.00120440465756381
ENSG00000025796,0,-0.000746470911839769,0.00103112345275853
ENSG00000025800,0,-0.00189796804243527,0.000985958735824167
ENSG00000026025,0.0283829009149076,-0.00085765331286046,-0.00042561851591053
ENSG00000026103,0,-0.00231796546040157,-0.000111814388664117
ENSG00000026297,0,-0.00222175834481801,-0.00044973949075994
ENSG00000026508,0.0377072257998517,-0.00115453198485654,-0.000341362316991744
ENSG00000026559,0,-0.00399203094121877,-0.000409647236199605
ENSG00000026652,0,-0.000656515359846146,-0.00119029933225453
ENSG00000026751,0,-0.00383454044206363,0
ENSG00000026950,0,-0.00256803305232761,-0.000292410928340397
ENSG00000027001,0,-0.000858766170396613,0.000435087736966006
ENSG00000027075,0,-0.00304196148853155,0
ENSG00000027644,0,-0.00217035236590475,0.003895968518806
ENSG00000027697,0,-0.00324916229696357,-0.00073177756543407
ENSG00000027847,0,-0.00182492745399785,0.0002465667528805
ENSG00000027869,0,0,-0.000537984007413855
ENSG00000028116,0,-0.00128860382399773,0.000213753883103919
ENSG00000028137,0,-0.00152702947438837,2.11915653218442e-05
ENSG00000028203,0,-0.00130341807777469,-0.00032013547336468
ENSG00000028277,0,-0.00342555025454333,0
ENSG00000028310,0,-0.000999857171370173,0.000484547594411475
ENSG00000028528,0.0170126979730246,-0.00135506250134451,0.000712075955251451
ENSG00000028839,0,-0.0023907385745052,0.000239420331793561
ENSG00000029153,0.0348977567629379,-0.00156941096382268,-0.000365100627591585
ENSG00000029363,0,-0.000973250499505115,0.000181457129853491
ENSG00000029364,0,-0.00119582187626466,-0.000320237638322605
ENSG00000029534,0,-0.000715677420190572,0.000825732776623985
ENSG00000029639,0,-0.00281784336341981,4.54538792183469e-06
ENSG00000029725,0,-0.00126554506299373,0.000419566443787389
ENSG00000029993,0,-0.000552296498670251,0.000584200707987656
ENSG00000030066,0,-0.00124553949717041,0.000657719810782657
ENSG00000030110,0,-0.00252321590996953,-0.000210483459208354
ENSG00000030304,0,0,0
ENSG00000030419,0,-0.00221093497394222,-2.04710186316527e-05
ENSG00000030582,0.0334571735184934,0,0.000191029566901828
ENSG00000031003,0,-0.00170319556569375,-0.000212373718848468
ENSG00000031081,0,0,-0.00016443822212456
ENSG00000031691,0,-0.00201143446952222,0.00056393699380774
ENSG00000031698,0,-0.000961820898673366,0.0010126616712373
ENSG00000031823,0,-0.00275211315954079,0.00057495724845892
ENSG00000032219,0,-0.000670008201529338,1.8795386745444e-05
ENSG00000032389,0,-0.000933735993976204,0.000317197104138679
ENSG00000032444,0.0259577493859,-0.000920307963670772,0.000966328575738809
ENSG00000032742,0,-0.0012153947843056,-0.00065220384104711
ENSG00000033011,0,-0.00295324502581541,0.00173973802389148
ENSG00000033030,0,-0.000610045498371549,-0.000212390992026644
ENSG00000033050,0.0177810943515818,-0.00222988180983428,0.00100115299279754
ENSG00000033100,0,-0.00153423887357826,-1.11177669497796e-05
ENSG00000033122,0,-0.00195826242496769,0.000551540434869256
ENSG00000033170,0,-0.00134488098495072,0.000399838644978949
ENSG00000033178,0,-0.000517518055105683,0.000734609217682784
ENSG00000033327,0,-0.0021070751470764,-0.00187817811339923
ENSG00000033627,0,-0.00139971342256537,-0.000682397279687936
ENSG00000033800,0,-0.00156902839554846,0.000447255591620365
ENSG00000033867,0,-0.00218753676816657,-4.89558506666438e-05
ENSG00000034053,0,0,8.61709489894506e-05
ENSG00000034152,0,-0.00107266814474139,0.00014458986258137
ENSG00000034239,0,0,0
ENSG00000034510,0.0172546619148983,-0.00299269817779654,0.000380597659763972
ENSG00000034533,0,0,-0.000476769629306037
ENSG00000034677,0,-0.000587420368059896,-0.000355177721266536
ENSG00000034693,0,-0.000865837915344832,0.000296135036118699
ENSG00000034713,0,-0.00343290540260639,-6.93824783943948e-05
ENSG00000034971,0,-0.00189761674524573,0.000385131159753675
