gene_id,HNRNPK,NELFE,PKM
ENSG00000023697,0,-0.00153587503466788,-0.00184147778426828
ENSG00000023734,0,-0.000123029865137721,-0.000258797276517821
ENSG00000023839,0,0,0
ENSG00000023892,0,-0.00181449011071754,-0.00214645075451785
ENSG00000023902,0,-0.00203399053069294,-0.00344004787315831
ENSG00000023909,0,-0.000746032039051562,-0.00185523715137395
ENSG00000024048,0,-0.00191880943308618,-0.00149000245955302
ENSG00000024422,0,-0.00462225353686176,-0.000724119867022182
ENSG00000024526,0,0,-0.00482533678527854
ENSG00000024862,0,0,-0.000668593132568988
ENSG00000025039,0,-0.00042050679032623,-0.00329245339026424
ENSG00000025156,0,-0.00547206447268274,-0.000640734465002091
ENSG00000025293,0,-0.000581123859233734,-0.000680040390675199
ENSG00000025423,0,0,-0.0029572088194275
ENSG00000025434,0,-0.000957339900756146,-0.0019788354427647
ENSG00000025708,0,-0.00272735292785872,-0.00272248314342746
ENSG00000025770,0,-0.00143058862486937,-0.000728906907709802
ENSG00000025772,0.0197910937575201,-0.0039740834532897,-0.000605585296259556
ENSG00000025796,0,-0.000726511157297748,-0.000866528017167208
ENSG00000025800,0,-0.00188133003602999,-0.000781306048044891
ENSG00000026025,0.0324244038805417,-0.000835553676193904,-0.00274853010684696
ENSG00000026103,0,-0.0024105466514467,-0.00247565538449369
ENSG00000026297,0,-0.00201316967328148,-0.00221599676962529
ENSG00000026508,0.0370654792146422,-0.0010666321090586,-0.00111410506249694
ENSG00000026559,0,-0.00361685834252261,-0.00161341895750105
ENSG00000026652,0,-0.000778593158123127,-0.00439944322762745
ENSG00000026751,0,-0.00316026856767016,0
ENSG00000026950,0,-0.00215910286442514,-0.000761973387447925
ENSG00000027001,0,-0.00107938302156326,-0.000847393201099582
ENSG00000027075,0,-0.00250132677175207,0
ENSG00000027644,0,-0.00119995576128473,-0.00367706874843747
ENSG00000027697,0,-0.00322762244111513,-0.00255492667404106
ENSG00000027847,0,-0.00206433783654256,-0.00114546874550757
ENSG00000027869,0,0,-0.0049626735452999
ENSG00000028116,0,-0.000869846487950324,-0.000426960955236819
ENSG00000028137,0,-0.00148266767585927,-0.00161820467321004
ENSG00000028203,0,-0.00147890842787261,-0.00201303468068993
ENSG00000028277,0,-0.00298819528723654,0
ENSG00000028310,0,-0.000883383713145241,-0.000222914733041334
ENSG00000028528,0.0221945782468354,-0.00150896984617704,-0.00105688285770934
ENSG00000028839,0,-0.00259093247435089,-0.000913957520839792
ENSG00000029153,0.0420033171338884,-0.0017638524182832,-0.0025892129322663
ENSG00000029363,0,-0.000868841966528831,-0.000320050738246795
ENSG00000029364,0,-0.00145732339765802,-0.00100967774223586
ENSG00000029534,0,-0.000547667091591323,-0.00218394764375306
ENSG00000029639,0,-0.00319950748153313,-0.000410315310857213
ENSG00000029725,0,-0.00121720824662402,-0.000827048897693324
ENSG00000029993,0,-0.000463910553893272,-0.000458625013868473
ENSG00000030066,0,-0.00116935387896716,-0.000508039555200172
ENSG00000030110,0,-0.00349300937765285,-0.00115466189014184
ENSG00000030304,0,0,0
ENSG00000030419,0,-0.00247748016037098,-0.00276217996253593
ENSG00000030582,0.035550854438982,0,-0.00229462584999528
ENSG00000031003,0,-0.0017230073929583,-0.000754987237386389
ENSG00000031081,0,0,-0.000613849253212696
ENSG00000031691,0,-0.00155626176207628,-0.000851182539796764
ENSG00000031698,0,-0.00093144948633972,-0.00057879441901722
ENSG00000031823,0,-0.00274277901450051,-0.000636197031985807
ENSG00000032219,0,-0.000832584709948294,-0.00154891131921479
ENSG00000032389,0,-0.00102222398951729,-0.000446038021609207
ENSG00000032444,0.037450838084105,-0.00107923065039665,-0.00108357523464135
ENSG00000032742,0,-0.00173217987828997,-0.00468742777965082
ENSG00000033011,0,-0.00307981442783758,-0.00113364746634467
ENSG00000033030,0,-0.000611271273131406,-0.000932712350376078
ENSG00000033050,0.0208879904072193,-0.0022703722549918,-0.0005864761936193
ENSG00000033100,0,-0.00192274887798825,-0.0013110758998314
ENSG00000033122,0,-0.000567143831059144,-0.000282460050785927
ENSG00000033170,0,-0.00113116278536746,-0.000716605446087661
ENSG00000033178,0,-0.000441716735692477,-0.00142019383581128
ENSG00000033327,0,-0.00235735028194259,-0.00645017000810932
ENSG00000033627,0,-0.00170149520297343,-0.0026201603452407
ENSG00000033800,0,-0.0016160994373608,-0.00106768120568393
